City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Adre,TD,2021-09-11 01:34:32,13.4667,22.2,73.6,81,35,2.66
297,Saint-Leu,RE,2021-09-11 01:34:33,-21.15,55.2833,65.23,74,0,9.13
298,Bataipora,BR,2021-09-11 01:34:33,-22.2953,-53.2711,64.53,52,89,1.7
299,Fairbanks,US,2021-09-11 01:34:33,64.8378,-147.7164,64.74,53,20,6.91
300,Ndele,CF,2021-09-11 01:34:34,8.4109,20.6473,67.93,97,69,1.81
301,Umm Lajj,SA,2021-09-11 01:34:34,25.0213,37.2685,82.35,84,5,10.83
302,Kavaratti,IN,2021-09-11 01:34:34,10.5669,72.642,81.97,77,100,17.34
303,Jinchang,CN,2021-09-11 01:34:35,38.4953,102.1739,72.48,21,0,3.69
304,Bathsheba,BB,2021-09-11 01:34:35,13.2167,-59.5167,83.01,86,20,12.66
305,Inhambane,MZ,2021-09-11 01:34:35,-23.865,35.3833,70.47,55,100,12.01
306,Ayan,RU,2021-09-11 01:34:36,56.45,138.1667,56.32,63,16,7.92
307,Vallenar,CL,2021-09-11 01:34:36,-28.5708,-70.7581,62.64,50,91,3.2
308,Santa Marta,CO,2021-09-11 01:32:05,11.2408,-74.199,87.85,71,40,11.99
309,Provideniya,RU,2021-09-11 01:34:37,64.3833,-173.3,41.7,97,100,8.66
310,The Valley,AI,2021-09-11 01:34:37,18.217,-63.0578,84.09,75,5,19.51
311,Pangai,TO,2021-09-11 01:34:37,-19.8,-174.35,75.31,88,90,14.97
312,Qaqortoq,GL,2021-09-11 01:34:38,60.7167,-46.0333,43.3,94,100,1.16
313,Khorramshahr,IR,2021-09-11 01:34:38,30.4397,48.1664,82.36,34,0,9.22
314,Talnakh,RU,2021-09-11 01:34:38,69.4865,88.3972,41.43,94,100,12.01
315,Cochrane,CA,2021-09-11 01:31:32,51.1834,-114.4687,66.2,47,75,12.66
316,Itaborai,BR,2021-09-11 01:34:39,-22.7444,-42.8594,73.0,98,100,1.95
317,Barcelos,PT,2021-09-11 01:32:29,41.5388,-8.6151,62.92,90,43,4.16
318,Partizanskoye,RU,2021-09-11 01:34:39,55.5006,94.39,51.31,55,51,5.23
319,Beyla,GN,2021-09-11 01:34:40,8.6833,-8.6333,64.69,99,78,2.68
320,Bay Roberts,CA,2021-09-11 01:34:40,47.5999,-53.2648,67.05,87,100,8.01
321,Iqaluit,CA,2021-09-11 01:34:40,63.7506,-68.5145,33.53,93,90,4.61
322,Svetlyy,RU,2021-09-11 01:34:41,54.675,20.1347,62.65,65,41,10.18
323,Tarquinia,IT,2021-09-11 01:34:41,42.2482,11.7553,72.81,64,100,4.9
324,Yangambi,CD,2021-09-11 01:34:41,0.8102,24.4336,66.87,98,15,1.74
325,Port Hedland,AU,2021-09-11 01:34:42,-20.3167,118.5667,84.25,21,0,8.05
326,Zarinsk,RU,2021-09-11 01:34:42,53.7074,84.9493,50.67,76,100,15.59
327,Feodosiya,UA,2021-09-11 01:34:42,45.0333,35.3833,65.08,75,100,8.84
328,Pleasanton,US,2021-09-11 01:34:43,37.6624,-121.8747,81.36,65,1,11.5
329,Mayo,US,2021-09-11 01:34:43,38.8876,-76.5119,68.11,81,1,1.01
330,Codrington,AU,2021-09-11 01:34:43,-38.2667,141.9667,58.82,81,94,16.24
331,Roura,GF,2021-09-11 01:34:44,4.7263,-52.3274,81.97,89,0,0.0
332,Diffa,NE,2021-09-11 01:34:44,13.3154,12.6113,81.72,62,100,9.06
333,Russell,US,2021-09-11 01:34:44,32.3502,-85.1999,72.63,88,31,4.99
334,Chiredzi,ZW,2021-09-11 01:34:45,-21.05,31.6667,57.38,71,0,5.55
335,Samarai,PG,2021-09-11 01:34:45,-10.6167,150.6667,78.91,87,100,15.21
336,Wewak,PG,2021-09-11 01:34:45,-3.5534,143.6268,84.13,70,84,6.22
337,Les Cayes,HT,2021-09-11 01:34:46,18.2,-73.75,79.11,81,25,4.23
338,Paka,MY,2021-09-11 01:34:46,4.6374,103.4368,80.53,89,20,0.0
339,Manicore,BR,2021-09-11 01:34:46,-5.8092,-61.3003,78.75,94,0,3.44
340,Afantou,GR,2021-09-11 01:34:47,36.2935,28.1623,75.81,69,20,10.36
341,Kangaatsiaq,GL,2021-09-11 01:34:47,68.3065,-53.4641,31.19,54,0,17.87
342,North Platte,US,2021-09-11 01:34:47,41.1239,-100.7654,82.26,64,1,1.01
343,Itarema,BR,2021-09-11 01:34:48,-2.9248,-39.9167,77.49,86,7,13.58
344,Faya,SA,2021-09-11 01:34:48,18.3851,42.4509,68.11,38,55,1.57
345,Alice Springs,AU,2021-09-11 01:34:48,-23.7,133.8833,80.15,13,2,10.36
346,Balaguer,ES,2021-09-11 01:34:49,41.7912,0.8109,67.68,90,19,4.63
347,Khash,IR,2021-09-11 01:34:49,28.2211,61.2158,67.01,21,0,2.62
348,Dongli,CN,2021-09-11 01:34:49,23.5656,116.8194,89.58,70,20,4.47
349,Ishinomaki,JP,2021-09-11 01:34:50,38.4167,141.3,73.4,74,100,6.53
350,Imbituba,BR,2021-09-11 01:34:50,-28.24,-48.6703,64.29,75,69,3.22
351,Chebsara,RU,2021-09-11 01:34:50,59.2002,38.8356,40.8,86,99,3.8
352,Tuatapere,NZ,2021-09-11 01:34:51,-46.1333,167.6833,44.82,70,77,10.0
353,Pundaguitan,PH,2021-09-11 01:34:51,6.3711,126.1689,83.3,70,90,1.14
354,Bijar,IR,2021-09-11 01:34:51,35.8668,47.6051,60.39,48,0,4.79
355,Tezu,IN,2021-09-11 01:34:52,27.9167,96.1667,87.33,50,27,1.59
356,Boa Vista,BR,2021-09-11 01:34:52,2.8197,-60.6733,84.18,61,40,8.05
357,Ustka,PL,2021-09-11 01:34:52,54.5805,16.8619,63.28,91,70,7.67
358,Kindu,CD,2021-09-11 01:34:53,-2.95,25.95,72.72,81,100,1.9
359,Abalak,RU,2021-09-11 01:34:53,58.1286,68.5944,40.3,96,100,8.61
360,Broome,US,2021-09-11 01:34:53,42.2506,-75.833,58.57,76,26,0.83
361,Tilichiki,RU,2021-09-11 01:34:54,60.4667,166.1,38.28,63,100,21.77
362,Muroto,JP,2021-09-11 01:34:54,33.2833,134.15,84.24,79,52,9.89
363,Tierranueva,MX,2021-09-11 01:34:54,21.6833,-100.5667,60.62,80,27,7.43
364,Culiacan,MX,2021-09-11 01:34:55,24.7994,-107.3897,85.68,74,40,0.0
365,Zyryanka,RU,2021-09-11 01:34:55,65.75,150.85,41.02,50,86,4.65
366,Neuquen,AR,2021-09-11 01:34:55,-38.9516,-68.0591,66.09,42,0,8.05
367,Cartagena,CO,2021-09-11 01:34:56,10.3997,-75.5144,83.82,89,40,8.05
368,Naze,JP,2021-09-11 01:34:32,28.3667,129.4833,86.92,76,100,8.68
369,Neyshabur,IR,2021-09-11 01:34:56,36.2133,58.7958,62.06,30,0,1.12
370,Vao,NC,2021-09-11 01:34:57,-22.6667,167.4833,67.23,65,100,13.51
371,Vardo,NO,2021-09-11 01:34:57,70.3705,31.1107,43.68,75,93,18.32
372,Manta,EC,2021-09-11 01:34:57,-0.95,-80.7333,73.18,83,75,10.36
373,Udachnyy,RU,2021-09-11 01:34:58,66.4167,112.4,56.89,60,96,11.92
374,Timmins,CA,2021-09-11 01:30:25,48.4669,-81.3331,53.42,87,75,4.61
375,Kodinsk,RU,2021-09-11 01:34:58,58.6881,99.1844,46.62,74,100,3.94
376,Mangrol,IN,2021-09-11 01:34:58,21.1167,70.1167,80.64,86,100,7.61
377,Coihueco,CL,2021-09-11 01:31:19,-36.6167,-71.8333,54.34,100,100,4.61
378,Bismil,TR,2021-09-11 01:34:59,37.8486,40.6658,65.93,44,0,1.05
379,Manga,BF,2021-09-11 01:34:59,11.6636,-1.0731,72.63,95,100,4.88
380,Erzin,TR,2021-09-11 01:34:59,36.9559,36.2,74.12,80,26,2.57
381,Parkes,AU,2021-09-11 01:35:00,-33.1333,148.1833,69.82,40,0,17.2
382,Baherden,TM,2021-09-11 01:35:00,38.4362,57.4316,66.74,27,0,6.2
383,Sinnamary,GF,2021-09-11 01:35:01,5.3833,-52.95,79.27,86,89,10.33
384,Pimentel,PE,2021-09-11 01:35:01,-6.8367,-79.9342,64.09,85,55,11.7
385,Tarakan,ID,2021-09-11 01:35:03,3.3,117.6333,80.1,89,40,0.0
386,Lebu,CL,2021-09-11 01:35:03,-37.6167,-73.65,51.66,90,100,2.66
387,Makakilo City,US,2021-09-11 01:35:04,21.3469,-158.0858,82.72,57,90,6.91
388,Blagoveshchensk,RU,2021-09-11 01:35:04,50.2667,127.5333,48.81,100,90,4.47
389,Sulzbach-Rosenberg,DE,2021-09-11 01:35:05,49.4983,11.7517,63.39,97,98,3.56
390,Paita,PE,2021-09-11 01:35:05,-5.0892,-81.1144,64.72,87,73,10.78
391,Boyabat,TR,2021-09-11 01:35:05,41.4689,34.7667,64.4,91,95,3.18
392,North Las Vegas,US,2021-09-11 01:31:30,36.1989,-115.1175,100.71,26,20,8.05
393,Muscat,OM,2021-09-11 01:35:06,23.6139,58.5922,84.22,64,95,7.25
394,Hamilton,US,2021-09-11 01:35:06,39.1834,-84.5333,67.57,71,40,0.0
395,Gamba,GA,2021-09-11 01:35:06,-2.65,10.0,75.65,87,100,6.31
396,Boguchany,RU,2021-09-11 01:35:07,58.3814,97.4531,51.33,64,35,4.18
397,Kisangani,CD,2021-09-11 01:35:07,0.5167,25.2,67.84,99,40,0.54
398,Romny,UA,2021-09-11 01:35:07,50.751,33.4747,56.21,77,55,5.23
399,Dingle,PH,2021-09-11 01:35:08,10.9995,122.6711,84.51,75,100,6.15
400,Manokwari,ID,2021-09-11 01:35:08,-0.8667,134.0833,81.81,72,100,8.93
401,Gusinoye Ozero,RU,2021-09-11 01:35:08,51.1144,106.2614,46.87,79,100,3.24
402,Boo,SE,2021-09-11 01:35:09,59.3333,18.2833,57.81,59,90,0.0
403,Goderich,CA,2021-09-11 01:32:23,43.7501,-81.7165,58.91,88,95,2.3
404,Saint-Joseph,RE,2021-09-11 01:35:09,-21.3667,55.6167,64.76,79,5,10.11
405,Constitucion,CL,2021-09-11 01:35:10,-35.3333,-72.4167,52.29,92,100,0.92
406,Kaka,TM,2021-09-11 01:35:10,37.3482,59.6143,65.01,28,2,5.17
407,Te Anau,NZ,2021-09-11 01:35:10,-45.4167,167.7167,45.59,87,58,5.64
408,Hearst,CA,2021-09-11 01:35:11,49.6835,-83.6665,55.65,85,97,5.48
409,Morondava,MG,2021-09-11 01:35:11,-20.2833,44.2833,73.99,56,0,13.09
410,Madang,PG,2021-09-11 01:35:11,-5.2246,145.7966,85.95,63,100,4.5
411,Jalcocotan,MX,2021-09-11 01:35:12,21.4667,-105.1167,77.0,93,100,1.21
412,Kiama,AU,2021-09-11 01:35:12,-34.6833,150.8667,80.08,39,0,8.1
413,Shingu,JP,2021-09-11 01:35:12,33.7333,135.9833,83.39,72,15,5.68
414,Sioux Lookout,CA,2021-09-11 01:35:13,50.1001,-91.917,66.58,77,75,3.44
415,Mildura,AU,2021-09-11 01:35:13,-34.2,142.15,83.07,8,0,18.41
416,Srednekolymsk,RU,2021-09-11 01:35:13,67.45,153.6833,37.36,57,88,5.57
417,Christchurch,NZ,2021-09-11 01:35:03,-43.5333,172.6333,59.32,47,9,1.99
418,Ambilobe,MG,2021-09-11 01:35:14,-13.2,49.05,70.23,65,90,4.41
419,Hobyo,SO,2021-09-11 01:35:14,5.3505,48.5268,76.77,83,88,24.7
420,Rocha,UY,2021-09-11 01:32:27,-34.4833,-54.3333,53.04,96,98,8.9
421,Lima,PE,2021-09-11 01:31:59,-12.0432,-77.0282,58.14,82,90,5.75
422,Stity,CZ,2021-09-11 01:35:15,49.9612,16.7658,59.99,56,57,2.13
423,Sicuani,PE,2021-09-11 01:35:15,-14.2694,-71.2261,50.97,65,56,4.88
424,Bahir Dar,ET,2021-09-11 01:35:16,11.5936,37.3908,57.18,91,12,4.0
425,Nara,JP,2021-09-11 01:35:16,34.6851,135.8049,76.37,60,70,0.94
426,Wawa,NG,2021-09-11 01:35:16,9.9022,4.4192,72.21,96,99,4.94
427,Seoul,KR,2021-09-11 01:35:17,37.5683,126.9778,79.21,69,20,5.75
428,Chapais,CA,2021-09-11 01:35:17,49.7834,-74.8492,49.78,83,100,3.94
429,Ust-Maya,RU,2021-09-11 01:35:17,60.4167,134.5333,61.11,46,9,1.86
430,Jalu,LY,2021-09-11 01:35:18,29.0331,21.5482,80.28,33,0,5.06
431,Kericho,KE,2021-09-11 01:35:18,-0.3677,35.2831,54.63,84,77,3.4
432,Portland,US,2021-09-11 01:24:46,45.5234,-122.6762,70.56,71,75,1.01
433,Tura,IN,2021-09-11 01:35:18,25.5198,90.2201,77.0,94,100,1.19
434,Salta,AR,2021-09-11 01:35:19,-24.7859,-65.4117,59.29,51,0,3.0
435,Iskitim,RU,2021-09-11 01:35:19,54.6366,83.3045,51.62,85,100,16.67
436,Boyolangu,ID,2021-09-11 01:35:19,-8.1181,111.8935,81.75,72,89,10.16
437,Mae Hong Son,TH,2021-09-11 01:35:20,19.3003,97.9685,78.94,89,75,0.0
438,Seymchan,RU,2021-09-11 01:35:20,62.8833,152.4333,37.31,55,100,13.4
439,Vilyuysk,RU,2021-09-11 01:35:20,63.7553,121.6247,59.77,42,12,7.09
440,Lompoc,US,2021-09-11 01:35:21,34.6391,-120.4579,77.77,85,75,14.97
441,Kitimat,CA,2021-09-11 01:30:44,54.0524,-128.6534,57.58,63,100,2.68
442,Jimeta,NG,2021-09-11 01:35:21,9.2833,12.4667,72.52,95,100,1.3
443,La Ronge,CA,2021-09-11 01:35:21,55.1001,-105.2842,57.45,51,20,8.05
444,Antalya,TR,2021-09-11 01:35:22,36.7741,30.7178,79.39,41,0,13.8
445,Kloulklubed,PW,2021-09-11 01:35:22,7.0419,134.2556,86.5,76,100,11.25
446,Vostok,RU,2021-09-11 01:35:22,46.4856,135.8833,64.02,62,91,3.31
447,Taltal,CL,2021-09-11 01:35:23,-25.4,-70.4833,60.33,68,12,4.68
448,Koslan,RU,2021-09-11 01:35:23,63.4564,48.8989,39.63,79,100,7.36
449,Bijie,CN,2021-09-11 01:35:24,27.3125,105.2942,70.63,80,18,3.71
450,Voyvozh,RU,2021-09-11 01:35:24,62.892,54.9635,36.12,91,98,8.81
451,Yerbogachen,RU,2021-09-11 01:35:24,61.2767,108.0108,50.4,66,100,5.66
452,Dhidhdhoo,MV,2021-09-11 01:35:25,6.8833,73.1,82.31,70,89,11.74
453,Manyana,BW,2021-09-11 01:35:25,-23.4,21.7167,57.78,49,0,11.3
454,Lakatoro,VU,2021-09-11 01:35:26,-16.0999,167.4164,78.67,73,36,16.06
455,Bayonet Point,US,2021-09-11 01:35:26,28.3267,-82.6834,82.94,89,99,5.84
456,Fortuna,US,2021-09-11 01:35:26,40.5982,-124.1573,62.94,66,90,1.01
457,Asau,RO,2021-09-11 01:35:26,46.4333,26.4,57.76,44,71,4.25
458,Kultuk,RU,2021-09-11 01:35:27,51.7208,103.6956,49.01,79,100,0.67
459,Half Moon Bay,US,2021-09-11 01:35:27,37.4636,-122.4286,79.92,83,1,0.0
460,Areosa,PT,2021-09-11 01:35:28,41.7178,-8.8571,64.33,86,58,6.6
461,Angoram,PG,2021-09-11 01:35:28,-4.0625,144.0661,90.82,52,96,3.13
462,Were Ilu,ET,2021-09-11 01:35:28,10.6,39.4333,50.36,85,35,5.08
463,Okha,RU,2021-09-11 01:35:29,53.5739,142.9478,55.54,54,97,15.23
464,Mitsamiouli,KM,2021-09-11 01:35:29,-11.3847,43.2844,76.57,71,50,9.35
465,Superior,US,2021-09-11 01:35:29,46.7208,-92.1041,72.57,82,1,0.0
466,Tromso,NO,2021-09-11 01:34:58,69.6496,18.957,39.22,93,75,0.0
467,Damietta,EG,2021-09-11 01:35:30,31.4165,31.8133,78.69,65,0,11.41
468,Anan,JP,2021-09-11 01:35:30,33.9167,134.65,78.98,73,24,4.97
469,Miyako,JP,2021-09-11 01:35:31,39.6367,141.9525,73.69,74,56,7.47
470,Pangkalanbuun,ID,2021-09-11 01:35:31,-2.6833,111.6167,83.57,77,84,2.24
471,Plaeng Yao,TH,2021-09-11 01:35:31,13.5847,101.284,82.13,95,100,8.1
472,San Juan Del Sur,NI,2021-09-11 01:35:32,11.2529,-85.8705,77.52,85,95,3.22
473,Bilokurakyne,UA,2021-09-11 01:35:32,49.5341,38.7307,58.5,61,5,4.81
474,North Bend,US,2021-09-11 01:35:32,43.4065,-124.2243,64.31,72,1,11.5
475,Whitianga,NZ,2021-09-11 01:35:33,-36.8333,175.7,62.02,54,6,11.9
476,Voh,NC,2021-09-11 01:35:33,-20.9667,164.7,78.06,46,5,8.77
477,Thaton,MM,2021-09-11 01:35:33,16.9206,97.3714,76.57,95,100,9.13
478,Saint-Pierre,RE,2021-09-11 01:35:34,-21.3393,55.4781,65.84,77,0,6.91
479,Quatre Cocos,MU,2021-09-11 01:35:34,-20.2078,57.7625,69.91,79,7,12.35
480,Skibbereen,IE,2021-09-11 01:35:34,51.55,-9.2667,53.4,85,89,8.12
481,Filadelfia,US,2021-09-11 01:31:52,39.9523,-75.1638,65.17,76,1,3.44
482,Lata,PT,2021-09-11 01:35:35,40.1629,-8.3327,65.8,89,100,1.9
483,Kinshasa,CD,2021-09-11 01:32:03,-4.3246,15.3215,71.98,88,40,5.75
484,Cabedelo,BR,2021-09-11 01:35:35,-6.9811,-34.8339,75.87,75,25,12.88
485,Los Llanos De Aridane,ES,2021-09-11 01:35:36,28.6585,-17.9182,71.35,83,0,6.91
486,Garango,BF,2021-09-11 01:35:36,11.8,-0.5506,72.97,93,98,3.78
487,Saint-Augustin,CA,2021-09-11 01:35:36,51.226,-58.6502,63.19,97,100,18.57
488,Elliot Lake,CA,2021-09-11 01:35:37,46.3834,-82.6331,59.09,85,100,4.29
489,Banjar,ID,2021-09-11 01:35:38,-8.19,114.9675,82.26,61,77,1.28
490,Mogadishu,SO,2021-09-11 01:31:53,2.0371,45.3438,77.09,82,87,19.26
491,Sergeyevka,KZ,2021-09-11 01:35:39,53.88,67.4158,41.81,83,36,9.15
492,Merisani,RO,2021-09-11 01:35:39,44.9667,24.7333,54.79,58,71,4.92
493,Kununurra,AU,2021-09-11 01:35:39,-15.7667,128.7333,89.58,15,5,6.91
494,Matara,LK,2021-09-11 01:35:40,5.9485,80.5353,79.81,86,100,9.31
495,Ekhabi,RU,2021-09-11 01:35:40,53.5102,142.9671,55.63,54,100,15.21
496,Esso,RU,2021-09-11 01:35:40,55.9333,158.7,39.65,56,100,11.07
497,Doha,QA,2021-09-11 01:31:07,25.2867,51.5333,89.58,62,0,6.91
498,Emerald,AU,2021-09-11 01:35:41,-23.5333,148.1667,77.14,38,0,11.5
499,Tubli,PH,2021-09-11 01:35:41,13.9318,124.1478,86.07,70,100,11.32
500,Marondera,ZW,2021-09-11 01:35:41,-18.1853,31.5519,42.91,94,17,8.16
501,Penzance,GB,2021-09-11 01:35:42,50.1186,-5.5371,60.01,83,11,12.59
502,Souillac,MU,2021-09-11 01:35:42,-20.5167,57.5167,70.18,83,40,9.22
503,Port Lavaca,US,2021-09-11 01:35:42,28.615,-96.6261,84.25,59,1,10.36
504,Oranjemund,NA,2021-09-11 01:35:43,-28.55,16.4333,53.42,80,7,5.28
505,Ligayan,PH,2021-09-11 01:35:43,4.6533,119.4706,83.37,73,84,6.29
506,Asmara,ER,2021-09-11 01:35:44,15.3333,38.9333,61.81,64,100,1.92
507,Dunedin,NZ,2021-09-11 01:35:44,-45.8742,170.5036,49.15,70,99,12.46
508,Namatanai,PG,2021-09-11 01:35:44,-3.6667,152.4333,85.19,67,22,9.57
509,Gizo,SB,2021-09-11 01:35:45,-8.103,156.8419,83.19,74,58,11.95
510,Thinadhoo,MV,2021-09-11 01:35:45,0.5333,72.9333,83.08,70,100,4.92
511,Coquimbo,CL,2021-09-11 01:35:45,-29.9533,-71.3436,55.13,82,90,4.61
512,Schwedt,DE,2021-09-11 01:35:46,53.0596,14.2815,67.51,91,81,5.35
513,Mwense,ZM,2021-09-11 01:35:46,-10.3845,28.698,68.5,39,0,10.27
514,Rio Grande,BR,2021-09-11 01:32:57,-32.035,-52.0986,56.95,86,100,13.91
515,Hambantota,LK,2021-09-11 01:35:46,6.1241,81.1185,79.14,100,20,8.05
516,Teguise,ES,2021-09-11 01:35:47,29.0605,-13.564,68.22,88,0,6.91
517,Horodkivka,UA,2021-09-11 01:35:47,49.9068,28.9847,55.04,49,98,0.89
518,Spring Hill,US,2021-09-11 01:35:47,28.4769,-82.5255,82.81,83,40,1.01
519,Mbandaka,CD,2021-09-11 01:35:48,0.0487,18.2603,68.52,99,100,4.54
520,Munster,DE,2021-09-11 01:32:15,51.9624,7.6257,65.46,94,20,3.44
521,Smidovich,RU,2021-09-11 01:35:48,48.6,133.8167,66.04,68,95,4.18
522,Mehran,IR,2021-09-11 01:35:49,33.1222,46.1646,80.08,18,2,12.1
523,Kysyl-Syr,RU,2021-09-11 01:35:49,63.8986,122.7617,58.55,45,13,6.11
524,Great Bend,US,2021-09-11 01:35:49,38.3645,-98.7648,84.88,59,1,6.91
525,Darhan,MN,2021-09-11 01:35:50,49.4867,105.9228,49.87,73,100,9.73
526,Berezovyy,RU,2021-09-11 01:35:50,51.6667,135.7,50.22,97,100,5.14
527,Erenhot,CN,2021-09-11 01:35:51,43.6475,111.9767,65.35,37,76,15.19
528,Vaitape,PF,2021-09-11 01:35:51,-16.5167,-151.75,77.31,64,18,9.82
529,Viedma,AR,2021-09-11 01:35:51,-40.8135,-62.9967,51.08,85,45,15.86
530,Maceio,BR,2021-09-11 01:35:52,-9.6658,-35.7353,74.64,94,20,4.61
531,Sola,VU,2021-09-11 01:35:52,-13.8833,167.55,77.63,81,38,19.95
532,Lulea,SE,2021-09-11 01:35:52,65.5842,22.1547,41.07,100,90,4.61
533,Rorvik,NO,2021-09-11 01:35:53,64.8621,11.2373,52.7,78,85,13.06
534,Providencia,MX,2021-09-11 01:35:53,28.7167,-111.5833,90.48,76,63,8.01
535,Burns Lake,CA,2021-09-11 01:35:53,54.2331,-125.7533,60.22,75,75,2.57
536,Meulaboh,ID,2021-09-11 01:35:54,4.1363,96.1285,78.85,82,100,3.58
537,Mingshui,CN,2021-09-11 01:35:54,36.7167,117.5,84.63,64,0,5.03
538,Brigantine,US,2021-09-11 01:35:55,39.4101,-74.3646,69.01,77,1,0.0
539,Soanierana Ivongo,MG,2021-09-11 01:35:55,-16.9167,49.5833,68.36,86,62,7.74
540,Zhezkazgan,KZ,2021-09-11 01:35:55,47.8043,67.7144,61.27,34,100,16.31
541,Kalmunai,LK,2021-09-11 01:35:56,7.4167,81.8167,80.37,75,100,6.26
